Niche,Business Name,Contact Person,Phone Number,Location,Google Rating,Review Count,Profile Claimed?,Google Maps URL,Lead Score,Priority,Social Presence,Web Search Verification,Source
Bangalore Dental Clinics,Practice Of Aesthetic Dentistry & Endodontics,,+91 98450 27015,"638, 11th Main Rd",5.0,3,Unknown,https://www.google.com/maps/place/Practice+Of+Aesthetic+Dentistry+%26+Endodontics/data=!4m7!3m6!1s0x3bae16a832a175e1:0x8ab1e3568c0f6147!8m2!3d12.9706974!4d77.645106!16s%2Fg%2F1tfvrdbn!19sChIJ4XWhMqgWrjsRR2EPjFbjsYo?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Bangalore Dental Clinics,Millenium Dentistry,,+91 98440 25322,"3155/A, 11th Main Road, Ammani Apartment, Diag, opp. to ESI Hospital Indiranagar",4.3,6,No,https://www.google.com/maps/place/Millenium+Dentistry/data=!4m7!3m6!1s0x3bae16a0b9f36527:0x40c431aa9fbb4979!8m2!3d12.9702472!4d77.6356326!16s%2Fg%2F11gf05d9x5!19sChIJJ2XzuaAWrjsReUm7n6oxxEA?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Coorg/Wayanad/Ooty Resorts,the coorg silveroak estate homestay,,+91 91485 17954,,4.0,20,No,https://www.google.com/maps/place/the+coorg+silveroak+estate+homestay/data=!4m10!3m9!1s0x3ba50073eea9d26f:0xb0329c54ad71b065!5m2!4m1!1i2!8m2!3d12.430054!4d75.741876!16s%2Fg%2F11f4wt5s8x!19sChIJb9Kp7nMApTsRZbBxrVScMrA?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Coorg/Wayanad/Ooty Resorts,Viharana Spa and Resorts,,+91 94424 04788,,5.0,2,Unknown,https://www.google.com/maps/place/Viharana+Spa+and+Resorts/data=!4m10!3m9!1s0x3ba8bd2fd81df4b9:0x88076830c5569654!5m2!4m1!1i2!8m2!3d11.4691186!4d76.6985442!16s%2Fg%2F11w9q2g6qs!19sChIJufQd2C-9qDsRVJZWxTBoB4g?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,329 on 30th Avenue Guesthouse,,+27 72 387 3249,,5.0,1,Unknown,https://www.google.com/maps/place/329+on+30th+Avenue+Guesthouse/data=!4m10!3m9!1s0x1ebfdf255d7d4f99:0xc410a9c0aeee955d!5m2!4m1!1i2!8m2!3d-25.723144!4d28.2359073!16s%2Fg%2F11nj0wb09p!19sChIJmU99XSXfvx4RXZXursCpEMQ?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Tuis en Tevrede,,+27 83 299 2931,,4.8,4,Unknown,https://www.google.com/maps/place/Tuis+en+Tevrede/data=!4m10!3m9!1s0x1dce0b26185658d7:0xf0213bc349a7f4aa!5m2!4m1!1i2!8m2!3d-34.4087303!4d19.2622487!16s%2Fg%2F11x2b6gtkk!19sChIJ11hWGCYLzh0RqvSnScM7IfA?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Gregoire Hotel (Front Entrance),,+27 28 312 2285,,4.2,6,No,https://www.google.com/maps/place/Gregoire+Hotel+%28Front+Entrance%29/data=!4m10!3m9!1s0x1dce0bb1e315e215:0x6d1f48e5a7dfd438!5m2!4m1!1i2!8m2!3d-34.413322!4d19.2478439!16s%2Fg%2F11csp77zjk!19sChIJFeIV47ELzh0RONTfp-VIH20?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Fenns Cozy Apartments,,+254 740 832671,,5.0,3,Unknown,https://www.google.com/maps/place/Fenns+Cozy+Apartments/data=!4m10!3m9!1s0x18400d544e9af3c7:0x2b40ba09f948a6a6!5m2!4m1!1i2!8m2!3d-4.0211124!4d39.7266335!16s%2Fg%2F11x0h2jvh1!19sChIJx_OaTlQNQBgRpqZI-Qm6QCs?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Mombasa Airbnb Nyali/Diani/Malindi/(Kenya),,+254 799 809638,,5.0,2,Unknown,https://www.google.com/maps/place/Mombasa+Airbnb+Nyali%2FDiani%2FMalindi%2F%28Kenya%29/data=!4m7!3m6!1s0x184013dfb65dafe7:0x8a1ad3c28a07569d!8m2!3d-4.0506255!4d39.6971841!16s%2Fg%2F11y_qklh19!19sChIJ569dtt8TQBgRnVYHisLTGoo?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Lefrancs Homes,,+254 710 999156,"Mombasa, Nyali",5.0,1,Unknown,https://www.google.com/maps/place/Lefrancs+Homes/data=!4m7!3m6!1s0x18400f1c01d45dbb:0x8c433edecc48fe7!8m2!3d-4.021923!4d39.725713!16s%2Fg%2F11g2xsv7s7!19sChIJu13UARwPQBgR54_E7O0zxAg?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,UDEL REAL ESTATE LTD,,+254 717 266919,Off Mahesh Doshi Road,5.0,1,Unknown,https://www.google.com/maps/place/UDEL+REAL+ESTATE+LTD/data=!4m7!3m6!1s0x18400df16b2f25e9:0x5460728c38c2bcff!8m2!3d-4.0097531!4d39.7238501!16s%2Fg%2F11hcw4ch4d!19sChIJ6SUva_ENQBgR_7zCOIxyYFQ?authuser=0&hl=en&rclk=1,38,Cold,none,search failed: Request timed out: ConnectTimeout('timed out') (checked 2x),Google Maps
Kenya Real Estate,Mwanasal vacay homes,,+254 727 379246,,5.0,3,Unknown,https://www.google.com/maps/place/Mwanasal+vacay+homes/data=!4m7!3m6!1s0x18400d79acf3ed0f:0xe7db17b19104b613!8m2!3d-4.0006585!4d39.706548!16s%2Fg%2F11t86ml4fy!19sChIJD-3zrHkNQBgRE7YEkbEX2-c?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,NorthCoast Homes Developers Limited,,+254 728 636550,Mama Ken House: Mombasa-Malindi Highway,5.0,3,Unknown,https://www.google.com/maps/place/NorthCoast+Homes+Developers+Limited/data=!4m7!3m6!1s0x1840097f3e5bee3d:0x2b3103935c5169bb!8m2!3d-3.9434294!4d39.7446964!16s%2Fg%2F11mvng4jsn!19sChIJPe5bPn8JQBgRu2lRXJMDMSs?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Bulimo Kisumu Nyumba Pap Real Estate company.,,+254 791 582961,"Carwash, migosi next to world vision",5.0,2,Unknown,https://www.google.com/maps/place/Bulimo+Kisumu+Nyumba+Pap+Real+Estate+company./data=!4m7!3m6!1s0x182aa364190bd031:0xf830a98746ef17ce!8m2!3d-0.0779172!4d34.7868273!16s%2Fg%2F11y_y1z_8t!19sChIJMdALGWSjKhgRzhfvRoepMPg?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Posh Prime Properties Limited,,+254 711 591692,"Along Oginga Odinga street,Centre Court building opposite Prime bank, 3rdfloor",5.0,3,Unknown,https://www.google.com/maps/place/Posh+Prime+Properties+Limited/data=!4m7!3m6!1s0x182aa57873f43d33:0x9db24bab1f26b5b1!8m2!3d-0.0996718!4d34.75066!16s%2Fg%2F11rsqpz7th!19sChIJMz30c3ilKhgRsbUmH6tLsp0?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Marwa executive Airbnb,,+254 796 526093,Makase housing by lapfund,5.0,1,Unknown,https://www.google.com/maps/place/Marwa+executive+Airbnb/data=!4m7!3m6!1s0x182aa5e59fb3881d:0x8e86682c89aedff2!8m2!3d-0.1042525!4d34.7698111!16s%2Fg%2F11zcv3j7np!19sChIJHYizn-WlKhgR8t-uiSxoho4?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Dee's Airbnb,,+254 720 814218,,5.0,2,Unknown,https://www.google.com/maps/place/Dee%27s+Airbnb/data=!4m7!3m6!1s0x182aa30017ed7757:0xe8f19a300638abc9!8m2!3d-0.0634875!4d34.7790781!16s%2Fg%2F11zdd2vyrg!19sChIJV3ftFwCjKhgRyas4BjCa8eg?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Msanii Hostel booking Agencies,,+254 794 340238,Maseno university,5.0,1,Unknown,https://www.google.com/maps/place/Msanii+Hostel+booking+Agencies/data=!4m7!3m6!1s0x182aa5fc773c5ab1:0x334e167b7c991528!8m2!3d-0.0917016!4d34.7679568!16s%2Fg%2F11nqzm7wnn!19sChIJsVo8d_ylKhgRKBWZfHsWTjM?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Makasembo 2 bedroomed Stay near Mega City Mall Kisumu – Kisumu,,+254 732 741827,"Ondiek Highway, Opposite Kisumu Day secondary",5.0,2,Unknown,https://www.google.com/maps/place/Makasembo+2+bedroomed+Stay+near+Mega+City+Mall+Kisumu+%E2%80%93+Kisumu/data=!4m7!3m6!1s0x182aa56851c0e8f7:0xbd13a8c2dd470862!8m2!3d-0.1022134!4d34.7684845!16s%2Fg%2F11z755kbzb!19sChIJ9-jAUWilKhgRYghH3cKoE70?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Arwaki Lakeside Homes,,+254 718 115037,,5.0,2,Unknown,https://www.google.com/maps/place/Arwaki+Lakeside+Homes/data=!4m7!3m6!1s0x182aa54fafac8bc1:0xbf194940f4f8dc0c!8m2!3d-0.1089191!4d34.7519019!16s%2Fg%2F11z7n3d5yf!19sChIJwYusr0-lKhgRDNz49EBJGb8?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Odongo Kabita & Co. Valuers,,+254 719 108267,"Kibabii Street, Kisumu",4.5,2,Unknown,https://www.google.com/maps/place/Odongo+Kabita+%26+Co.+Valuers/data=!4m7!3m6!1s0x182aa53f00733263:0x2a18557d9504ad86!8m2!3d-0.1036817!4d34.7560612!16s%2Fg%2F11lgczz3h2!19sChIJYzJzAD-lKhgRhq0ElX1VGCo?authuser=0&hl=en&rclk=1,38,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Bangalore Dental Clinics,D M Krishna's Dental Care,,+91 99867 78251,"50, 16th Main Rd, Next to Singh Saab Restaurant",5.0,3,No,https://www.google.com/maps/place/D+M+Krishna%27s+Dental+Care/data=!4m7!3m6!1s0x3bae153cd8e7faef:0x7a1155686d8b1492!8m2!3d12.9661144!4d77.6417862!16s%2Fg%2F11g0gbgxpx!19sChIJ7_rn2DwVrjsRkhSLbWhVEXo?authuser=0&hl=en&rclk=1,33,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,23 Whitaker BnB,,+27 73 485 2940,,2.7,10,Unknown,https://www.google.com/maps/place/23+Whitaker+BnB/data=!4m10!3m9!1s0x1e950f067f138347:0x17bb97bfebeb116f!5m2!4m1!1i2!8m2!3d-26.2036135!4d28.0853184!16s%2Fg%2F11vl2jgw_k!19sChIJR4MTfwYPlR4RbxHr67-Xuxc?authuser=0&hl=en&rclk=1,33,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Eureka Homes Ltd,,+254 727 614313,"WMQC+PP4, G. P. O Mombasa Digo Rd",3.5,8,No,https://www.google.com/maps/place/Eureka+Homes+Ltd/data=!4m7!3m6!1s0x184013201838a285:0x5d73502963107477!8m2!3d-4.0607566!4d39.6718336!16s%2Fg%2F11h01mpgx!19sChIJhaI4GCATQBgRd3QQYylQc10?authuser=0&hl=en&rclk=1,33,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Arkaan Properties,,+254 718 763704,"Nkurumah Road ,SECURITY LN NSSF BLD,11TH FLOOR , SUITE NO 32",3.9,7,No,https://www.google.com/maps/place/Arkaan+Properties/data=!4m7!3m6!1s0x1840131f2f40f589:0x5c64bd67dd3aa479!8m2!3d-4.0636073!4d39.6733155!16s%2Fg%2F11b7q86w43!19sChIJifVALx8TQBgReaQ63We9ZFw?authuser=0&hl=en&rclk=1,33,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Tazama Real Estate Agents,,+254 700 303113,"XMFP+8JR, Barsheba, MSA, Old Malindi Rd",5.0,1,No,https://www.google.com/maps/place/Tazama+Real+Estate+Agents/data=!4m7!3m6!1s0x18400d7d8af09115:0xb5ad4be2c451a8cb!8m2!3d-4.0266413!4d39.6865094!16s%2Fg%2F1pycx2__3!19sChIJFZHwin0NQBgRy6hRxOJLrbU?authuser=0&hl=en&rclk=1,33,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Amo Properties,,+254 713 312828,"Opposite Salvation Army near Mewa Hospital, WMX7+454",2.4,7,Unknown,https://www.google.com/maps/place/Amo+Properties/data=!4m7!3m6!1s0x184012d00f24fb1d:0xe9d48a0215b4b19d!8m2!3d-4.0522478!4d39.6629471!16s%2Fg%2F11h031vsn!19sChIJHfskD9ASQBgRnbG0FQKK1Ok?authuser=0&hl=en&rclk=1,33,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Spectrum Homes,,+254 724 066947,"bustani close, Road",3.3,6,Unknown,https://www.google.com/maps/place/Spectrum+Homes/data=!4m7!3m6!1s0x18401272ad560bfd:0xffb5045f557774a5!8m2!3d-4.0327107!4d39.7136968!16s%2Fg%2F11gds3y0vc!19sChIJ_QtWrXISQBgRpXR3VV8Etf8?authuser=0&hl=en&rclk=1,33,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Juspur Properties,,+254 712 953391,123 Kizingo,5.0,1,No,https://www.google.com/maps/place/Juspur+Properties/data=!4m7!3m6!1s0x1840135e8bb60a91:0xb869b180f120fe4a!8m2!3d-4.0685047!4d39.6789977!16s%2Fg%2F11jncs2h3y!19sChIJkQq2i14TQBgRSv4g8YCxabg?authuser=0&hl=en&rclk=1,33,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Al Huda Enterprises Ltd,,+254 720 438806,Majengo Nyerere Ave Palli Hse,2.7,6,Unknown,https://www.google.com/maps/place/Al+Huda+Enterprises+Ltd/data=!4m7!3m6!1s0x1840138d3ea5e2ef:0xdb46c0f58c2997d5!8m2!3d-4.0652588!4d39.6709901!16s%2Fg%2F11hflhpdfn!19sChIJ7-KlPo0TQBgR1ZcpjPXARts?authuser=0&hl=en&rclk=1,33,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,NileOT Acres,,+254 727 142339,Off Aga Khan Road 9315 KE,4.3,3,Unknown,https://www.google.com/maps/place/NileOT+Acres/data=!4m7!3m6!1s0x182aa5130f25b3f7:0x1978032af00a2346!8m2!3d-0.1121714!4d34.7643196!16s%2Fg%2F11r_gpbylx!19sChIJ97MlDxOlKhgRRiMK8CoDeBk?authuser=0&hl=en&rclk=1,33,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Modern Charm For Gourmets,,+27834420044,113 1st Avenue,0.0,0,Unknown,,28,Cold,directory_or_aggregator,no matching own-domain result in top results (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,Seaside Hermanus Guest Room,,+27 83 980 4915,,3.4,11,No,https://www.google.com/maps/place/Seaside+Hermanus+Guest+Room/data=!4m10!3m9!1s0x1dce0a4d6a3e1fd5:0xf42fead5960392f2!5m2!4m1!1i2!8m2!3d-34.4053673!4d19.2486484!16s%2Fg%2F11f4wtdtp2!19sChIJ1R8-ak0Kzh0R8pIDltXqL_Q?authuser=0&hl=en&rclk=1,28,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
SA/Kenya/UAE Hotels,Oswald Resort,,+254 729 649007,,4.0,1,No,https://www.google.com/maps/place/Oswald+Resort/data=!4m10!3m9!1s0x1840126e027de3b7:0xabc8097352b8d562!5m2!4m1!1i2!8m2!3d-4.033555!4d39.708082!16s%2Fg%2F11lzj_w2tv!19sChIJt-N9Am4SQBgRYtW4UnMJyKs?authuser=0&hl=en&rclk=1,28,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,SWAYP MOMBASA,,+254 733 877089,"XPJF+2G6, 3rd Ave",4.0,4,No,https://www.google.com/maps/place/SWAYP+MOMBASA/data=!4m7!3m6!1s0x18400dc731f10db9:0x65208396b1ce659!8m2!3d-4.0199731!4d39.7237502!16s%2Fg%2F11vsd41fw6!19sChIJuQ3xMccNQBgRWeYcazkIUgY?authuser=0&hl=en&rclk=1,28,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Kisumu Real Estates,,+254 57 202778,1 Kibos Rd,4.0,1,No,https://www.google.com/maps/place/Kisumu+Real+Estates/data=!4m7!3m6!1s0x182aa388e53a7ec5:0x1c123ac1a80bb5e5!8m2!3d-0.0829652!4d34.7775944!16s%2Fg%2F1v387lqy!19sChIJxX465YijKhgR5bULqME6Ehw?authuser=0&hl=en&rclk=1,28,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Pambo Investment Auctioneers,,+254 721 544702,Tombo Estate Kisumu - Busia Rd,3.0,7,No,https://www.google.com/maps/place/Pambo+Investment+Auctioneers/data=!4m7!3m6!1s0x182aa445c451aef3:0xf2f1bb1aee3bfcf8!8m2!3d-0.0811874!4d34.7428306!16s%2Fg%2F1tht4066!19sChIJ865RxEWkKhgR-Pw77hq78fI?authuser=0&hl=en&rclk=1,28,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,KARMUSE APARTMENTS,,+254 723 275345,WQ6R+GQ6,4.0,1,No,https://www.google.com/maps/place/KARMUSE+APARTMENTS/data=!4m7!3m6!1s0x182aa300773d5ea7:0x4e21e04483b2a7fb!8m2!3d-0.0887167!4d34.79189!16s%2Fg%2F11yb_2pcrb!19sChIJp149dwCjKhgR-6eyg0TgIU4?authuser=0&hl=en&rclk=1,28,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,REAL SPACE HOMES - MAIN,,+254 732 888985,"WPGW+HWJ, Ken-Nyagudi Rd,",4.0,1,No,https://www.google.com/maps/place/REAL+SPACE+HOMES+WS/data=!4m7!3m6!1s0x182aa5b49041ab27:0x2b2ec1f329e2dde3!8m2!3d-0.0660698!4d34.7523707!16s%2Fg%2F11s_n9bfb7!19sChIJJ6tBkLSlKhgR493iKfPBLis?authuser=0&hl=en&rclk=1,28,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Kenya Real Estate,Odusi Consultants,,+254 721 519215,Kondele West Side Opposite Kasanova Hotel,3.7,3,Unknown,https://www.google.com/maps/place/Odusi+Consultants/data=!4m7!3m6!1s0x182aa38853d5a8c3:0x2261d33f308dba4a!8m2!3d-0.0826362!4d34.7749986!16s%2Fg%2F1q62gzpdn!19sChIJw6jVU4ijKhgRSrqNMD_TYSI?authuser=0&hl=en&rclk=1,28,Cold,none,no matching own-domain result in top results (checked 2x),Google Maps
Bangalore Dental Clinics,KDC Dental Clinic,,+918296879540,BR plaza SR Layout Main Road Bengaluru,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Coorg/Wayanad/Ooty Resorts,Rest Inn Home Stay,,+91 9449254990,Beeruga Road Kurchi Village,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Coorg/Wayanad/Ooty Resorts,Templetree Homestay,,00918274244270,77 Devagundi Estate,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Coorg/Wayanad/Ooty Resorts,Igloo Residency,,+91 97452 00055,,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Coorg/Wayanad/Ooty Resorts,Grass Roots,,+91- 8884733500,Koilery Kunnu via Pinangode Pozhuthana Pozhuthana,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Frankie's,,+971 2 654 3238,أبو ظبي,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,BiancoRosso,,+971 2 658 4244,,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,HanKang,,+971 50 424 7720,Khalifa bin Shakhbout Street أبو ظبي,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Rock Bottom Cafe,,+97126787700,Al Meena Street,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Hankook Korean Restaurant,,+971 2 6423399,Hazaa Bin Zayed The First Street,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Olive Branch,,+1 971 2 6595436,,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Bait El Khetyar,,026333200,,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Lila Cafe,,+971 4 4543064,TECOM SECTION C دبي,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Hey Pesto,,04-4257982,Building 1 Emaar Square دبي,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Bhavna,,+971 4 353 0707,28 25C Street دبي,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Il Porto Italian Restaurant & Sushi Bar,,+973 2 635 9957,أبو ظبي,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Ahl Almandi,,042574448,,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Sofra bld,,+971 2 509 8888,أبو ظبي,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Murad Zahi Restaurant,,+971 7 2331160,P.O. Box: 3005 Ras al Khaimah,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Shikara Restaurant,,+966112305333,طريق الملك فهد,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,La Piazza,,+966114543300,Riyadh,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Koreana,,+966126604769,,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Royal Plaza,,+966126709205,,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,China Villa,,+966535593951;+966112419099;+966544719777,,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Al Shami Home,,+974 44501117,Salwa Road Doha,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Asia Live!,,+974 4429 8472,,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Casa Paco,,+974 5573 6839,Porto Arabia Drive,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Belgium Café,,+974 4484 4919,"Street 900, Bldg. No. 25, Zone 61, Doha, Qatar Doha",0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Taj Rasoi,,+974 4429 8470,,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
Gulf Restaurants,Corniche,,+974 4429 8404,,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,Johannesburger Hotel,,+27 117253753,,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,Rand Inn Hotel,,+27 11 336 2735; +27 11 336 2702,,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,Tudhope Loge Hotel,,+27 11480153,,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,Radisson Blu Sandton,,+27 11 245 8000,Daisy Street Johannesburg,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,The Maple Village Guest Lodge,,+27116095204,22 Ferdinand Avenue,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,Greenfire Lodge Johannesburg,,+27 118881160,25 Alida Street,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,Jubella Cottage,,+27 73 477 5961,77 Catherine Road,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,12 Decades Art Hotel,,+27 10 410 5460,286 Fox Street,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,Fontana Inn,,+27 117253980,,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,Hyatt Regency Johannesburg,,+27 11 280 1234,"191 Oxford Road Rosebank, Johannesburg",0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,Bergzicht,,+27 21 4238513,,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,1 on Queens,,+27 21 4220004,,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,The Glam Hotel,,+27214241006,40 Burg Street,0.0,0,Unknown,,23,Cold,none,search failed: Request timed out: ConnectTimeout('timed out') (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,St. Paul's,,+27214234420,182 Breë Street,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,Radisson Blu Hotel Waterfront,,+27 21 441 3000,Beach Road Granger Bay Cape Town,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
SA/Kenya/UAE Hotels,Kloof Bed & Breakfast,,+27 82 923 3730,570 Rutgers Street Moreleta Park Pretoria,0.0,0,Unknown,,23,Cold,none,no matching own-domain result in top results (checked 2x),OpenStreetMap
